|,ITEM_ID,COUNTRY,lat,lon,SEVERITY_CODE,MONTH,YEAR,dummy_date,baa,Confusion matrix,Cases
3533,3533,Australia,-20.8433,151.2323,0,3,2002,1-3-2002,2,TN,2
3534,3534,Australia,-20.868,151.254,0,3,2002,1-3-2002,2,TN,2
3535,3535,Australia,-21.3902,151.2811,0,3,2002,1-3-2002,2,TN,2
3536,3536,Australia,-21.3432,151.2831,0,3,2002,1-3-2002,2,TN,2
3537,3537,Australia,-20.8907,151.2966,0,3,2002,1-3-2002,2,TN,2
3538,3538,Australia,-20.9413,151.3177,0,3,2002,1-3-2002,2,TN,2
3539,3539,Australia,-21.394,151.3321,0,3,2002,1-3-2002,2,TN,2
3540,3540,Australia,-20.9616,151.3598,0,3,2002,1-3-2002,2,TN,2
3541,3541,Australia,-21.3692,151.369,0,3,2002,1-3-2002,2,TN,2
3542,3542,Australia,-20.9669,151.4021,0,3,2002,1-3-2002,2,TN,2
3543,3543,Australia,-21.4307,151.422,0,3,2002,1-3-2002,2,TN,2
3544,3544,Australia,-21.4019,151.4237,0,3,2002,1-3-2002,2,TN,2
3545,3545,Australia,-21.3861,151.4247,0,3,2002,1-3-2002,2,TN,2
3546,3546,Australia,-21.0117,151.4486,0,3,2002,1-3-2002,2,TN,2
3547,3547,Australia,-21.0431,151.4794,0,3,2002,1-3-2002,2,TN,2
3548,3548,Australia,-21.3541,151.4802,0,3,2002,1-3-2002,2,TN,2
3549,3549,Australia,-21.0299,151.5192,0,3,2002,1-3-2002,2,TN,2
3550,3550,Australia,-21.0423,151.5583,0,3,2002,1-3-2002,2,TN,2
3551,3551,Australia,-21.042,151.5688,0,3,2002,1-3-2002,2,TN,2
3552,3552,Australia,-21.0479,151.5794,0,3,2002,1-3-2002,2,TN,2
3553,3553,Australia,-21.4457,151.5888,0,3,2002,1-3-2002,2,TN,2
3554,3554,Australia,-21.0735,151.6209,0,3,2002,1-3-2002,2,TN,2
3555,3555,Australia,-21.083,151.6466,0,3,2002,1-3-2002,2,TN,2
3556,3556,Australia,-21.4202,151.6502,0,3,2002,1-3-2002,2,TN,2
3557,3557,Australia,-21.0725,151.6665,0,3,2002,1-3-2002,2,TN,2
3558,3558,Australia,-21.4529,151.6737,0,3,2002,1-3-2002,2,TN,2
3559,3559,Australia,-21.0836,151.6921,0,3,2002,1-3-2002,2,TN,2
3560,3560,Australia,-21.1595,151.6961,0,3,2002,1-3-2002,2,TN,2
3561,3561,Australia,-21.1,151.7191,0,3,2002,1-3-2002,2,TN,2
3562,3562,Australia,-21.1082,151.738,0,3,2002,1-3-2002,2,TN,2
3563,3563,Australia,-21.1143,151.7561,0,3,2002,1-3-2002,2,TN,2
3564,3564,Australia,-23.2962,151.7743,0,3,2002,1-3-2002,2,TN,2
3565,3565,Australia,-21.1191,151.7759,0,3,2002,1-3-2002,2,TN,2
3566,3566,Australia,-21.5282,151.7763,0,3,2002,1-3-2002,2,TN,2
3567,3567,Australia,-21.1542,151.7798,0,3,2002,1-3-2002,2,TN,2
3568,3568,Australia,-23.2459,151.7854,0,3,2002,1-3-2002,2,TN,2
3569,3569,Australia,-21.164,151.802,0,3,2002,1-3-2002,2,TN,2
3570,3570,Australia,-21.5152,151.8135,0,3,2002,1-3-2002,2,TN,2
3571,3571,Australia,-21.184,151.8246,0,3,2002,1-3-2002,2,TN,2
3572,3572,Australia,-21.3421,151.8307,0,3,2002,1-3-2002,2,TN,2
3573,3573,Australia,-21.2418,151.8469,0,3,2002,1-3-2002,2,TN,2
3574,3574,Australia,-23.4697,151.8813,0,3,2002,1-3-2002,3,FP,3
3575,3575,Australia,-23.2909,151.8898,0,3,2002,1-3-2002,2,TN,2
3576,3576,Australia,-23.1842,151.9086,0,3,2002,1-3-2002,2,TN,2
3577,3577,Australia,-21.528,151.9174,0,3,2002,1-3-2002,2,TN,2
3578,3578,Australia,-23.2696,151.9325,0,3,2002,1-3-2002,2,TN,2
3579,3579,Australia,-21.579,151.9333,0,3,2002,1-3-2002,2,TN,2
3580,3580,Australia,-23.3317,151.965,0,3,2002,1-3-2002,2,TN,2
3581,3581,Australia,-21.2239,151.9867,0,3,2002,1-3-2002,2,TN,2
3582,3582,Australia,-21.2075,151.9904,0,3,2002,1-3-2002,2,TN,2
3583,3583,Australia,-21.2212,152.0136,0,3,2002,1-3-2002,2,TN,2
3584,3584,Australia,-23.5991,152.045,0,3,2002,1-3-2002,2,TN,2
3585,3585,Australia,-23.4988,152.0647,0,3,2002,1-3-2002,2,TN,2
3586,3586,Australia,-21.5958,152.0773,0,3,2002,1-3-2002,2,TN,2
3587,3587,Australia,-23.6321,152.1537,0,3,2002,1-3-2002,2,TN,2
3588,3588,Australia,-23.6951,152.1839,0,3,2002,1-3-2002,2,TN,2
3589,3589,Australia,-21.6063,152.1921,0,3,2002,1-3-2002,2,TN,2
3590,3590,Australia,-21.6143,152.2103,0,3,2002,1-3-2002,2,TN,2
3591,3591,Australia,-21.6376,152.2663,0,3,2002,1-3-2002,2,TN,2
3592,3592,Australia,-23.7583,152.2713,0,3,2002,1-3-2002,3,FP,3
3593,3593,Australia,-23.8061,152.2937,0,3,2002,1-3-2002,2,TN,2
3594,3594,Australia,-23.8597,152.3711,0,3,2002,1-3-2002,3,FP,3
3595,3595,Australia,-21.6097,152.3738,0,3,2002,1-3-2002,2,TN,2
3596,3596,Australia,-21.7996,152.3813,0,3,2002,1-3-2002,2,TN,2
3597,3597,Australia,-21.6716,152.4011,0,3,2002,1-3-2002,2,TN,2
3598,3598,Australia,-21.6293,152.4021,0,3,2002,1-3-2002,2,TN,2
3599,3599,Australia,-22.2637,152.4038,0,3,2002,1-3-2002,2,TN,2
3600,3600,Australia,-23.9038,152.4093,0,3,2002,1-3-2002,3,FP,3
3601,3601,Australia,-21.7586,152.42,0,3,2002,1-3-2002,2,TN,2
3602,3602,Australia,-21.7356,152.4301,0,3,2002,1-3-2002,2,TN,2
3603,3603,Australia,-22.1701,152.4444,0,3,2002,1-3-2002,2,TN,2
3604,3604,Australia,-21.6809,152.4449,0,3,2002,1-3-2002,2,TN,2
3605,3605,Australia,-21.8836,152.4452,0,3,2002,1-3-2002,2,TN,2
3606,3606,Australia,-21.7091,152.4522,0,3,2002,1-3-2002,2,TN,2
3607,3607,Australia,-21.807,152.4526,0,3,2002,1-3-2002,2,TN,2
3608,3608,Australia,-21.7851,152.453,0,3,2002,1-3-2002,2,TN,2
3609,3609,Australia,-21.665,152.4536,0,3,2002,1-3-2002,2,TN,2
3610,3610,Australia,-21.9388,152.4568,0,3,2002,1-3-2002,2,TN,2
3611,3611,Australia,-21.8384,152.4659,0,3,2002,1-3-2002,2,TN,2
3612,3612,Australia,-21.6123,152.4744,0,3,2002,1-3-2002,2,TN,2
3613,3613,Australia,-21.804,152.4753,0,3,2002,1-3-2002,2,TN,2
3614,3614,Australia,-21.6482,152.4768,0,3,2002,1-3-2002,2,TN,2
3615,3615,Australia,-21.9822,152.4784,0,3,2002,1-3-2002,2,TN,2
3616,3616,Australia,-21.932,152.4909,0,3,2002,1-3-2002,2,TN,2
3617,3617,Australia,-22.2003,152.4921,0,3,2002,1-3-2002,2,TN,2
3618,3618,Australia,-22.0608,152.5042,0,3,2002,1-3-2002,2,TN,2
3619,3619,Australia,-22.0765,152.5194,0,3,2002,1-3-2002,2,TN,2
3620,3620,Australia,-22.1061,152.5302,0,3,2002,1-3-2002,2,TN,2
3621,3621,Australia,-22.1453,152.5327,0,3,2002,1-3-2002,2,TN,2
3622,3622,Australia,-21.5757,152.535,0,3,2002,1-3-2002,2,TN,2
3623,3623,Australia,-21.6656,152.5447,0,3,2002,1-3-2002,2,TN,2
3624,3624,Australia,-22.156,152.5516,0,3,2002,1-3-2002,2,TN,2
3625,3625,Australia,-22.383,152.5565,0,3,2002,1-3-2002,2,TN,2
3626,3626,Australia,-21.7242,152.559,0,3,2002,1-3-2002,2,TN,2
3627,3627,Australia,-21.4867,152.5631,0,3,2002,1-3-2002,2,TN,2
3628,3628,Australia,-21.7866,152.5936,0,3,2002,1-3-2002,2,TN,2
3629,3629,Australia,-22.3886,152.6268,0,3,2002,1-3-2002,2,TN,2
3630,3630,Australia,-21.8237,152.6311,0,3,2002,1-3-2002,2,TN,2
3631,3631,Australia,-21.8464,152.639,0,3,2002,1-3-2002,2,TN,2
3632,3632,Australia,-21.8958,152.6573,0,3,2002,1-3-2002,2,TN,2
3633,3633,Australia,-21.9128,152.67,0,3,2002,1-3-2002,2,TN,2
3634,3634,Australia,-21.9378,152.686,0,3,2002,1-3-2002,2,TN,2
3635,3635,Australia,-22.354,152.6925,0,3,2002,1-3-2002,2,TN,2
3636,3636,Australia,-21.9674,152.7002,0,3,2002,1-3-2002,3,FP,3
3637,3637,Australia,-22.3602,152.7162,0,3,2002,1-3-2002,2,TN,2
3638,3638,Australia,-22.3245,152.7244,0,3,2002,1-3-2002,2,TN,2
3639,3639,Australia,-22.3453,152.7272,0,3,2002,1-3-2002,2,TN,2
3640,3640,Australia,-22.0107,152.729,0,3,2002,1-3-2002,3,FP,3
3641,3641,Australia,-22.2992,152.733,0,3,2002,1-3-2002,2,TN,2
3642,3642,Australia,-22.2682,152.7337,0,3,2002,1-3-2002,2,TN,2
3643,3643,Australia,-22.0576,152.7365,0,3,2002,1-3-2002,3,FP,3
3644,3644,Australia,-22.0972,152.7383,0,3,2002,1-3-2002,3,FP,3
3645,3645,Australia,-22.1199,152.7442,0,3,2002,1-3-2002,2,TN,2
3646,3646,Australia,-22.2121,152.7538,0,3,2002,1-3-2002,2,TN,2
3647,3647,Australia,-22.1508,152.7586,0,3,2002,1-3-2002,2,TN,2
3648,3648,Australia,-22.1864,152.7598,0,3,2002,1-3-2002,2,TN,2
3649,3649,Australia,-19.523553,149.378128,2,3,2002,1-3-2002,2,FN,4
3650,3650,Australia,-20.16,149.03,2,3,2002,1-3-2002,2,FN,4
3651,3651,Australia,-26.173,154.883,2,3,2002,1-3-2002,3,TP,1
3652,3652,Australia,-19.8,149.07,3,3,2002,1-3-2002,3,TP,1
3653,3653,Australia,-19.68,149.19,3,3,2002,1-3-2002,2,FN,4
3654,3654,Australia,-13.6662,143.6905,3,3,2002,1-3-2002,1,FN,4
3655,3655,Australia,-13.9438,143.7544,3,3,2002,1-3-2002,1,FN,4
3656,3656,Australia,-14.0645,143.8554,3,3,2002,1-3-2002,1,FN,4
3657,3657,Australia,-14.078,143.9112,3,3,2002,1-3-2002,1,FN,4
3658,3658,Australia,-14.1273,143.999,3,3,2002,1-3-2002,1,FN,4
3659,3659,Australia,-14.1946,144.2552,3,3,2002,1-3-2002,1,FN,4
3660,3660,Australia,-14.1737,144.2789,3,3,2002,1-3-2002,1,FN,4
3661,3661,Australia,-14.1484,144.4852,3,3,2002,1-3-2002,1,FN,4
3662,3662,Australia,-14.4143,144.9504,3,3,2002,1-3-2002,1,FN,4
3663,3663,Australia,-14.6845,144.9526,3,3,2002,1-3-2002,1,FN,4
3664,3664,Australia,-14.7185,144.9527,3,3,2002,1-3-2002,1,FN,4
3665,3665,Australia,-14.7119,144.9937,3,3,2002,1-3-2002,1,FN,4
3666,3666,Australia,-14.7362,145.0826,3,3,2002,1-3-2002,1,FN,4
3667,3667,Australia,-14.732,145.1012,3,3,2002,1-3-2002,1,FN,4
3668,3668,Australia,-14.7983,145.1359,3,3,2002,1-3-2002,1,FN,4
3669,3669,Australia,-14.7202,145.1618,3,3,2002,1-3-2002,1,FN,4
3670,3670,Australia,-14.8162,145.1816,3,3,2002,1-3-2002,1,FN,4
3671,3671,Australia,-14.7315,145.1865,3,3,2002,1-3-2002,1,FN,4
3672,3672,Australia,-14.7013,145.2039,3,3,2002,1-3-2002,1,FN,4
3673,3673,Australia,-14.8505,145.2729,3,3,2002,1-3-2002,2,FN,4
3674,3674,Australia,-15.5047,145.3282,3,3,2002,1-3-2002,1,FN,4
3675,3675,Australia,-15.7781,145.5814,3,3,2002,1-3-2002,2,FN,4
3676,3676,Australia,-15.6085,145.6271,3,3,2002,1-3-2002,2,FN,4
3677,3677,Australia,-15.5584,145.6513,3,3,2002,1-3-2002,2,FN,4
3678,3678,Australia,-15.4852,145.6554,3,3,2002,1-3-2002,2,FN,4
3679,3679,Australia,-15.9057,145.6581,3,3,2002,1-3-2002,2,FN,4
3680,3680,Australia,-16.8982,145.9565,3,3,2002,1-3-2002,2,FN,4
3681,3681,Australia,-16.9315,145.9855,3,3,2002,1-3-2002,2,FN,4
3682,3682,Australia,-16.7675,145.9923,3,3,2002,1-3-2002,2,FN,4
3683,3683,Australia,-16.9214,146.0032,3,3,2002,1-3-2002,2,FN,4
3684,3684,Australia,-16.803,146.1847,3,3,2002,1-3-2002,1,FN,4
3685,3685,Australia,-17.0136,146.2169,3,3,2002,1-3-2002,1,FN,4
3686,3686,Australia,-18.1487,146.2905,3,3,2002,1-3-2002,1,FN,4
3687,3687,Australia,-17.1952,146.3679,3,3,2002,1-3-2002,2,FN,4
3688,3688,Australia,-17.6114,146.4528,3,3,2002,1-3-2002,2,FN,4
3689,3689,Australia,-17.3542,146.5346,3,3,2002,1-3-2002,2,FN,4
3690,3690,Australia,-17.3098,146.5442,3,3,2002,1-3-2002,2,FN,4
3691,3691,Australia,-19.1735,146.8149,3,3,2002,1-3-2002,1,FN,4
3692,3692,Australia,-19.7096,147.7503,3,3,2002,1-3-2002,3,TP,1
3693,3693,Australia,-19.7102,147.7504,3,3,2002,1-3-2002,3,TP,1
3694,3694,Australia,-19.7269,147.7591,3,3,2002,1-3-2002,3,TP,1
3695,3695,Australia,-19.7,147.817,3,3,2002,1-3-2002,3,TP,1
3696,3696,Australia,-19.8536,147.8958,3,3,2002,1-3-2002,2,FN,4
3697,3697,Australia,-18.9023,147.9579,3,3,2002,1-3-2002,2,FN,4
3698,3698,Australia,-19.8833,147.9667,3,3,2002,1-3-2002,2,FN,4
3699,3699,Australia,-19.298,148.0791,3,3,2002,1-3-2002,2,FN,4
3700,3700,Australia,-18.9513,148.0814,3,3,2002,1-3-2002,2,FN,4
3701,3701,Australia,-19.3839,148.0879,3,3,2002,1-3-2002,2,FN,4
3702,3702,Australia,-19.0211,148.112,3,3,2002,1-3-2002,2,FN,4
3703,3703,Australia,-20.0643,148.266,3,3,2002,1-3-2002,2,FN,4
3704,3704,Australia,-19.975,148.2667,3,3,2002,1-3-2002,2,FN,4
3705,3705,Australia,-19.967,148.2667,3,3,2002,1-3-2002,2,FN,4
3706,3706,Australia,-20,148.275,3,3,2002,1-3-2002,2,FN,4
3707,3707,Australia,-20.0389,148.2792,3,3,2002,1-3-2002,2,FN,4
3708,3708,Australia,-19.1014,148.2864,3,3,2002,1-3-2002,1,FN,4
3709,3709,Australia,-20.0801,148.2979,3,3,2002,1-3-2002,2,FN,4
3710,3710,Australia,-19.0507,148.3101,3,3,2002,1-3-2002,2,FN,4
3711,3711,Australia,-19.1447,148.3127,3,3,2002,1-3-2002,1,FN,4
3712,3712,Australia,-20.1007,148.3156,3,3,2002,1-3-2002,2,FN,4
3713,3713,Australia,-19.0214,148.325,3,3,2002,1-3-2002,2,FN,4
3714,3714,Australia,-19.2817,148.3483,3,3,2002,1-3-2002,2,FN,4
3715,3715,Australia,-19.9813,148.3615,3,3,2002,1-3-2002,2,FN,4
3716,3716,Australia,-19.3225,148.4338,3,3,2002,1-3-2002,2,FN,4
3717,3717,Australia,-20.0529,148.466,3,3,2002,1-3-2002,2,FN,4
3718,3718,Australia,-20.0769,148.4869,3,3,2002,1-3-2002,2,FN,4
3719,3719,Australia,-20.083,148.525,3,3,2002,1-3-2002,2,FN,4
3720,3720,Australia,-20.0667,148.5371,3,3,2002,1-3-2002,2,FN,4
3721,3721,Australia,-20.1003,148.6073,3,3,2002,1-3-2002,2,FN,4
3722,3722,Australia,-20.1505,148.6077,3,3,2002,1-3-2002,2,FN,4
3723,3723,Australia,-20.1305,148.608,3,3,2002,1-3-2002,2,FN,4
3724,3724,Australia,-20.0188,148.6241,3,3,2002,1-3-2002,2,FN,4
3725,3725,Australia,-20.0261,148.6288,3,3,2002,1-3-2002,2,FN,4
3726,3726,Australia,-20.1088,148.6531,3,3,2002,1-3-2002,2,FN,4
3727,3727,Australia,-20.1167,148.6583,3,3,2002,1-3-2002,2,FN,4
3728,3728,Australia,-20.1069,148.7145,3,3,2002,1-3-2002,2,FN,4
3729,3729,Australia,-20.2179,148.8087,3,3,2002,1-3-2002,2,FN,4
3730,3730,Australia,-20.2613,148.8146,3,3,2002,1-3-2002,2,FN,4
3731,3731,Australia,-20.2484,148.8318,3,3,2002,1-3-2002,2,FN,4
3732,3732,Australia,-20.0895,148.879,3,3,2002,1-3-2002,2,FN,4
3733,3733,Australia,-20.064,148.8912,3,3,2002,1-3-2002,2,FN,4
3734,3734,Australia,-19.2152,148.9025,3,3,2002,1-3-2002,2,FN,4
3735,3735,Australia,-20.0729,148.9284,3,3,2002,1-3-2002,2,FN,4
3736,3736,Australia,-20.1572,148.9317,3,3,2002,1-3-2002,2,FN,4
3737,3737,Australia,-20.3391,148.9346,3,3,2002,1-3-2002,2,FN,4
3738,3738,Australia,-20.0641,148.9499,3,3,2002,1-3-2002,2,FN,4
3739,3739,Australia,-20.3446,148.9627,3,3,2002,1-3-2002,2,FN,4
3740,3740,Australia,-20.1911,148.9802,3,3,2002,1-3-2002,2,FN,4
3741,3741,Australia,-20.4207,149.0065,3,3,2002,1-3-2002,2,FN,4
3742,3742,Australia,-20.4182,149.0172,3,3,2002,1-3-2002,2,FN,4
3743,3743,Australia,-20.3937,149.0258,3,3,2002,1-3-2002,2,FN,4
3744,3744,Australia,-20.4679,149.0387,3,3,2002,1-3-2002,2,FN,4
3745,3745,Australia,-20.1559,149.0719,3,3,2002,1-3-2002,2,FN,4
3746,3746,Australia,-20.5318,149.0884,3,3,2002,1-3-2002,3,TP,1
3747,3747,Australia,-20.5855,149.1143,3,3,2002,1-3-2002,3,TP,1
3748,3748,Australia,-20.5362,149.1159,3,3,2002,1-3-2002,2,FN,4
3749,3749,Australia,-20.6741,149.1389,3,3,2002,1-3-2002,3,TP,1
3750,3750,Australia,-20.7366,149.149,3,3,2002,1-3-2002,3,TP,1
3751,3751,Australia,-20.655,149.1542,3,3,2002,1-3-2002,3,TP,1
3752,3752,Australia,-20.7502,149.159,3,3,2002,1-3-2002,3,TP,1
3753,3753,Australia,-20.8143,149.2671,3,3,2002,1-3-2002,2,FN,4
3754,3754,Australia,-20.9215,149.413,3,3,2002,1-3-2002,2,FN,4
3755,3755,Australia,-20.9299,149.432,3,3,2002,1-3-2002,2,FN,4
3756,3756,Australia,-20.9338,149.4483,3,3,2002,1-3-2002,2,FN,4
3757,3757,Australia,-20.9295,149.4705,3,3,2002,1-3-2002,2,FN,4
3758,3758,Australia,-20.8635,149.5962,3,3,2002,1-3-2002,2,FN,4
3759,3759,Australia,-20.3508,150.0691,3,3,2002,1-3-2002,3,TP,1
3760,3760,Australia,-20.193,150.082,3,3,2002,1-3-2002,2,FN,4
3761,3761,Australia,-20.3503,150.0971,3,3,2002,1-3-2002,3,TP,1
3762,3762,Australia,-20.8572,150.3798,3,3,2002,1-3-2002,3,TP,1
3763,3763,Australia,-23.0362,150.877,3,3,2002,1-3-2002,3,TP,1
3764,3764,Australia,-23.046,150.8795,3,3,2002,1-3-2002,3,TP,1
3765,3765,Australia,-23.0954,150.8848,3,3,2002,1-3-2002,3,TP,1
3766,3766,Australia,-23.0824,150.8929,3,3,2002,1-3-2002,3,TP,1
3767,3767,Australia,-23.0982,150.8972,3,3,2002,1-3-2002,3,TP,1
3768,3768,Australia,-23.0947,150.8987,3,3,2002,1-3-2002,3,TP,1
3769,3769,Australia,-23.1496,150.9054,3,3,2002,1-3-2002,3,TP,1
3770,3770,Australia,-23.1678,150.9158,3,3,2002,1-3-2002,3,TP,1
3771,3771,Australia,-23.303,150.9222,3,3,2002,1-3-2002,3,TP,1
3772,3772,Australia,-23.1886,150.9347,3,3,2002,1-3-2002,3,TP,1
3773,3773,Australia,-23.349,150.9377,3,3,2002,1-3-2002,3,TP,1
3774,3774,Australia,-23.0667,150.955,3,3,2002,1-3-2002,3,TP,1
3775,3775,Australia,-23.1575,150.9577,3,3,2002,1-3-2002,3,TP,1
3776,3776,Australia,-23.1888,150.9658,3,3,2002,1-3-2002,3,TP,1
3777,3777,Australia,-23.2107,150.9686,3,3,2002,1-3-2002,3,TP,1
3778,3778,Australia,-23.1984,150.9725,3,3,2002,1-3-2002,3,TP,1
3779,3779,Australia,-23.1511,150.9756,3,3,2002,1-3-2002,3,TP,1
3780,3780,Australia,-23.1725,150.9861,3,3,2002,1-3-2002,3,TP,1
3781,3781,Australia,-23.1175,150.9916,3,3,2002,1-3-2002,3,TP,1
3782,3782,Australia,-23.1627,151.0707,3,3,2002,1-3-2002,3,TP,1
3783,3783,Australia,-23.1634,151.08,3,3,2002,1-3-2002,3,TP,1
3784,3784,Australia,-23.1536,151.0852,3,3,2002,1-3-2002,3,TP,1
3785,3785,Australia,-23.1977,151.1019,3,3,2002,1-3-2002,3,TP,1
3786,3786,Australia,-23.4001,151.1541,3,3,2002,1-3-2002,3,TP,1
3787,3787,Australia,-23.4162,151.1682,3,3,2002,1-3-2002,3,TP,1
3788,3788,Australia,-23.534,151.2757,3,3,2002,1-3-2002,3,TP,1
3789,3789,Australia,-24,151.6,3,3,2002,1-3-2002,3,TP,1
3790,3790,Australia,-22.0146,152.4498,3,3,2002,1-3-2002,2,FN,4
3791,3791,Australia,-11.0081,142.9874,1,3,2002,1-3-2002,1,TN,2
3792,3792,Australia,-11.1806,143.0302,1,3,2002,1-3-2002,1,TN,2
3793,3793,Australia,-11.8949,143.1073,1,3,2002,1-3-2002,1,TN,2
3794,3794,Australia,-11.9517,143.2689,1,3,2002,1-3-2002,1,TN,2
3795,3795,Australia,-12.7524,143.3963,1,3,2002,1-3-2002,2,TN,2
3796,3796,Australia,-12.78,143.4128,1,3,2002,1-3-2002,2,TN,2
3797,3797,Australia,-12.7831,143.487,1,3,2002,1-3-2002,2,TN,2
3798,3798,Australia,-13.9156,143.8388,1,3,2002,1-3-2002,1,TN,2
3799,3799,Australia,-13.9611,143.8394,1,3,2002,1-3-2002,1,TN,2
3800,3800,Australia,-14.176,144.2181,1,3,2002,1-3-2002,1,TN,2
3801,3801,Australia,-14.3603,144.758,1,3,2002,1-3-2002,1,TN,2
3802,3802,Australia,-14.4255,144.8113,1,3,2002,1-3-2002,1,TN,2
3803,3803,Australia,-14.4262,144.8908,1,3,2002,1-3-2002,1,TN,2
3804,3804,Australia,-14.6143,144.9353,1,3,2002,1-3-2002,1,TN,2
3805,3805,Australia,-14.4952,144.9678,1,3,2002,1-3-2002,1,TN,2
3806,3806,Australia,-14.5395,144.9903,1,3,2002,1-3-2002,1,TN,2
3807,3807,Australia,-15.5346,145.3525,1,3,2002,1-3-2002,1,TN,2
3808,3808,Australia,-14.711,145.3788,1,3,2002,1-3-2002,1,TN,2
3809,3809,Australia,-14.4448,145.4104,1,3,2002,1-3-2002,1,TN,2
3810,3810,Australia,-15.4127,145.4314,1,3,2002,1-3-2002,2,TN,2
3811,3811,Australia,-15.0233,145.4419,1,3,2002,1-3-2002,2,TN,2
3812,3812,Australia,-14.6856,145.4493,1,3,2002,1-3-2002,1,TN,2
3813,3813,Australia,-14.8957,145.479,1,3,2002,1-3-2002,2,TN,2
3814,3814,Australia,-14.4526,145.481,1,3,2002,1-3-2002,1,TN,2
3815,3815,Australia,-14.8547,145.4811,1,3,2002,1-3-2002,2,TN,2
3816,3816,Australia,-15.1657,145.4963,1,3,2002,1-3-2002,2,TN,2
3817,3817,Australia,-15.4275,145.5087,1,3,2002,1-3-2002,2,TN,2
3818,3818,Australia,-14.741,145.5114,1,3,2002,1-3-2002,2,TN,2
3819,3819,Australia,-15.5534,145.527,1,3,2002,1-3-2002,2,TN,2
3820,3820,Australia,-14.8657,145.5293,1,3,2002,1-3-2002,2,TN,2
3821,3821,Australia,-15.5133,145.5364,1,3,2002,1-3-2002,2,TN,2
3822,3822,Australia,-14.4984,145.5367,1,3,2002,1-3-2002,1,TN,2
3823,3823,Australia,-15.507,145.5484,1,3,2002,1-3-2002,2,TN,2
3824,3824,Australia,-15.2075,145.5571,1,3,2002,1-3-2002,2,TN,2
3825,3825,Australia,-14.8814,145.5576,1,3,2002,1-3-2002,2,TN,2
3826,3826,Australia,-15.0505,145.5672,1,3,2002,1-3-2002,2,TN,2
3827,3827,Australia,-15.0052,145.5689,1,3,2002,1-3-2002,2,TN,2
3828,3828,Australia,-15.5033,145.6181,1,3,2002,1-3-2002,2,TN,2
3829,3829,Australia,-14.6644,145.6499,1,3,2002,1-3-2002,2,TN,2
3830,3830,Australia,-16.1233,145.6901,1,3,2002,1-3-2002,1,TN,2
3831,3831,Australia,-16.0216,145.7011,1,3,2002,1-3-2002,2,TN,2
3832,3832,Australia,-14.9916,145.7022,1,3,2002,1-3-2002,2,TN,2
3833,3833,Australia,-16.031,145.711,1,3,2002,1-3-2002,2,TN,2
3834,3834,Australia,-15.075,145.7221,1,3,2002,1-3-2002,2,TN,2
3835,3835,Australia,-15.2046,145.7426,1,3,2002,1-3-2002,2,TN,2
3836,3836,Australia,-16.0762,145.7569,1,3,2002,1-3-2002,2,TN,2
3837,3837,Australia,-15.3145,145.7636,1,3,2002,1-3-2002,2,TN,2
3838,3838,Australia,-16.4137,145.767,1,3,2002,1-3-2002,1,TN,2
3839,3839,Australia,-15.8112,145.7753,1,3,2002,1-3-2002,2,TN,2
3840,3840,Australia,-16.116,145.7766,1,3,2002,1-3-2002,2,TN,2
3841,3841,Australia,-15.365,145.7817,1,3,2002,1-3-2002,2,TN,2
3842,3842,Australia,-16.2123,145.7926,1,3,2002,1-3-2002,1,TN,2
3843,3843,Australia,-15.8758,145.7943,1,3,2002,1-3-2002,2,TN,2
3844,3844,Australia,-15.7921,145.7971,1,3,2002,1-3-2002,2,TN,2
3845,3845,Australia,-17.2105,146.0771,1,3,2002,1-3-2002,2,TN,2
3846,3846,Australia,-17.224,146.092,1,3,2002,1-3-2002,2,TN,2
3847,3847,Australia,-17.7496,146.1536,1,3,2002,1-3-2002,1,TN,2
3848,3848,Australia,-17.0732,146.1858,1,3,2002,1-3-2002,1,TN,2
3849,3849,Australia,-16.7896,146.2726,1,3,2002,1-3-2002,1,TN,2
3850,3850,Australia,-17.484,146.3912,1,3,2002,1-3-2002,2,TN,2
3851,3851,Australia,-17.7232,146.3958,1,3,2002,1-3-2002,1,TN,2
3852,3852,Australia,-16.8751,146.3983,1,3,2002,1-3-2002,2,TN,2
3853,3853,Australia,-17.7686,146.4403,1,3,2002,1-3-2002,1,TN,2
3854,3854,Australia,-18.5585,146.4876,1,3,2002,1-3-2002,2,TN,2
3855,3855,Australia,-17.79,146.5182,1,3,2002,1-3-2002,2,TN,2
3856,3856,Australia,-19.0346,146.5867,1,3,2002,1-3-2002,2,TN,2
3857,3857,Australia,-19.0381,146.6094,1,3,2002,1-3-2002,2,TN,2
3858,3858,Australia,-18.9638,146.6309,1,3,2002,1-3-2002,2,TN,2
3859,3859,Australia,-17.7736,146.6466,1,3,2002,1-3-2002,2,TN,2
3860,3860,Australia,-18.2285,146.7297,1,3,2002,1-3-2002,2,TN,2
3861,3861,Australia,-18.3228,146.7453,1,3,2002,1-3-2002,2,TN,2
3862,3862,Australia,-18.1223,146.7633,1,3,2002,1-3-2002,2,TN,2
3863,3863,Australia,-17.9957,146.7756,1,3,2002,1-3-2002,2,TN,2
3864,3864,Australia,-18.3508,146.8285,1,3,2002,1-3-2002,2,TN,2
3865,3865,Australia,-18.0117,146.8392,1,3,2002,1-3-2002,2,TN,2
3866,3866,Australia,-19.1624,146.8524,1,3,2002,1-3-2002,1,TN,2
